"Step","no-actors 1, 300 (2024-01-03 20:59) - Best Reward","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MIN","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MAX","no-actors 1, 200 (2024-01-03 18:53) - Best Reward","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MIN","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MAX","no-actors 1, 100 (2024-01-03 16:49) - Best Reward","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MIN","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MAX"
"428","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"429","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"430","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"431","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"432","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"433","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"434","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"435","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"436","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"437","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"438","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"439","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"440","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"441","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"442","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"443","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"444","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"445","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"446","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"447","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"448","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"449","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"450","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"451","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"452","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"453","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"454","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"455","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"456","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"457","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"458","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"459","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"460","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"461","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"462","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"463","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"464","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"465","18600.682063007353","18600.682063007353","18600.682063007353","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"466","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"467","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"468","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"469","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"470","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"471","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"472","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"473","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"474","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"475","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"476","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"477","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"478","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"479","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"480","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"481","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
"482","18904.520259714136","18904.520259714136","18904.520259714136","15827.606329298014","15827.606329298014","15827.606329298014","10234.93762121201","10234.93762121201","10234.93762121201"
