"Step","no-actors 1 (2024-01-18 03:13) - Best Reward","no-actors 1 (2024-01-18 03:13) - Best Reward__MIN","no-actors 1 (2024-01-18 03:13) - Best Reward__MAX","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-09 03:02) - Best Reward","no-actors 1 (2024-01-09 03:02) - Best Reward__MIN","no-actors 1 (2024-01-09 03:02) - Best Reward__MAX","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MAX"
"129","18145.65118546486","18145.65118546486","18145.65118546486","3.5948298931121827","3.5948298931121827","3.5948298931121827","15196.290619993208","15196.290619993208","15196.290619993208","4.310756540298462","4.310756540298462","4.310756540298462"
"130","18145.65118546486","18145.65118546486","18145.65118546486","3.655704915523529","3.655704915523529","3.655704915523529","15196.290619993208","15196.290619993208","15196.290619993208","4.323046851158142","4.323046851158142","4.323046851158142"
"131","18145.65118546486","18145.65118546486","18145.65118546486","3.6224717259407044","3.6224717259407044","3.6224717259407044","15196.290619993208","15196.290619993208","15196.290619993208","4.35203218460083","4.35203218460083","4.35203218460083"
"132","18145.65118546486","18145.65118546486","18145.65118546486","3.5490562319755554","3.5490562319755554","3.5490562319755554","15196.290619993208","15196.290619993208","15196.290619993208","4.344967269897461","4.344967269897461","4.344967269897461"
"133","18145.65118546486","18145.65118546486","18145.65118546486","3.5654265761375425","3.5654265761375425","3.5654265761375425","15196.290619993208","15196.290619993208","15196.290619993208","4.323853254318237","4.323853254318237","4.323853254318237"
"134","18145.65118546486","18145.65118546486","18145.65118546486","3.5708242654800415","3.5708242654800415","3.5708242654800415","15196.290619993208","15196.290619993208","15196.290619993208","4.296381282806396","4.296381282806396","4.296381282806396"
"135","18145.65118546486","18145.65118546486","18145.65118546486","3.5235463976860046","3.5235463976860046","3.5235463976860046","15196.290619993208","15196.290619993208","15196.290619993208","4.267069149017334","4.267069149017334","4.267069149017334"
"136","18145.65118546486","18145.65118546486","18145.65118546486","3.4891496539115905","3.4891496539115905","3.4891496539115905","15196.290619993208","15196.290619993208","15196.290619993208","4.317432475090027","4.317432475090027","4.317432475090027"
"137","18145.65118546486","18145.65118546486","18145.65118546486","3.5230567932128904","3.5230567932128904","3.5230567932128904","15196.290619993208","15196.290619993208","15196.290619993208","4.323262143135071","4.323262143135071","4.323262143135071"
"138","18145.65118546486","18145.65118546486","18145.65118546486","3.51289541721344","3.51289541721344","3.51289541721344","15196.290619993208","15196.290619993208","15196.290619993208","4.327643847465515","4.327643847465515","4.327643847465515"
"139","18312.4788889885","18312.4788889885","18312.4788889885","3.437522828578949","3.437522828578949","3.437522828578949","15196.290619993208","15196.290619993208","15196.290619993208","4.321270108222961","4.321270108222961","4.321270108222961"
"140","18312.4788889885","18312.4788889885","18312.4788889885","3.432464027404785","3.432464027404785","3.432464027404785","15196.290619993208","15196.290619993208","15196.290619993208","4.280792665481568","4.280792665481568","4.280792665481568"
"141","18312.4788889885","18312.4788889885","18312.4788889885","3.4395431160926817","3.4395431160926817","3.4395431160926817","15196.290619993208","15196.290619993208","15196.290619993208","4.29376699924469","4.29376699924469","4.29376699924469"
"142","18312.4788889885","18312.4788889885","18312.4788889885","3.4914686918258666","3.4914686918258666","3.4914686918258666","15196.290619993208","15196.290619993208","15196.290619993208","4.282323861122132","4.282323861122132","4.282323861122132"
"143","18782.113718509674","18782.113718509674","18782.113718509674","3.502507817745209","3.502507817745209","3.502507817745209","15196.290619993208","15196.290619993208","15196.290619993208","4.327286696434021","4.327286696434021","4.327286696434021"
"144","18782.113718509674","18782.113718509674","18782.113718509674","3.436103010177612","3.436103010177612","3.436103010177612","15196.290619993208","15196.290619993208","15196.290619993208","4.282560348510742","4.282560348510742","4.282560348510742"
"145","18782.113718509674","18782.113718509674","18782.113718509674","3.4861719727516176","3.4861719727516176","3.4861719727516176","15196.290619993208","15196.290619993208","15196.290619993208","4.293100714683533","4.293100714683533","4.293100714683533"
"146","18782.113718509674","18782.113718509674","18782.113718509674","3.4486735820770265","3.4486735820770265","3.4486735820770265","15196.290619993208","15196.290619993208","15196.290619993208","4.248858225345612","4.248858225345612","4.248858225345612"
"147","18782.113718509674","18782.113718509674","18782.113718509674","3.4876973390579225","3.4876973390579225","3.4876973390579225","15196.290619993208","15196.290619993208","15196.290619993208","4.31023268699646","4.31023268699646","4.31023268699646"
"148","18782.113718509674","18782.113718509674","18782.113718509674","3.5092195868492126","3.5092195868492126","3.5092195868492126","15196.290619993208","15196.290619993208","15196.290619993208","4.296824097633362","4.296824097633362","4.296824097633362"
"149","18782.113718509674","18782.113718509674","18782.113718509674","3.4577526092529296","3.4577526092529296","3.4577526092529296","15196.290619993208","15196.290619993208","15196.290619993208","4.276010823249817","4.276010823249817","4.276010823249817"
"150","18782.113718509674","18782.113718509674","18782.113718509674","3.446064805984497","3.446064805984497","3.446064805984497","15196.290619993208","15196.290619993208","15196.290619993208","4.304372835159302","4.304372835159302","4.304372835159302"
"151","18782.113718509674","18782.113718509674","18782.113718509674","3.43987854719162","3.43987854719162","3.43987854719162","15196.290619993208","15196.290619993208","15196.290619993208","4.288343834877014","4.288343834877014","4.288343834877014"
"152","18782.113718509674","18782.113718509674","18782.113718509674","3.416691505908966","3.416691505908966","3.416691505908966","15196.290619993208","15196.290619993208","15196.290619993208","4.283617329597473","4.283617329597473","4.283617329597473"
"153","18782.113718509674","18782.113718509674","18782.113718509674","3.459686076641083","3.459686076641083","3.459686076641083","15196.290619993208","15196.290619993208","15196.290619993208","4.332064700126648","4.332064700126648","4.332064700126648"
"154","18782.113718509674","18782.113718509674","18782.113718509674","3.4424113631248474","3.4424113631248474","3.4424113631248474","15196.290619993208","15196.290619993208","15196.290619993208","4.323204231262207","4.323204231262207","4.323204231262207"
"155","18782.113718509674","18782.113718509674","18782.113718509674","3.467277944087982","3.467277944087982","3.467277944087982","15196.290619993208","15196.290619993208","15196.290619993208","4.313328838348388","4.313328838348388","4.313328838348388"
"156","18782.113718509674","18782.113718509674","18782.113718509674","3.452626895904541","3.452626895904541","3.452626895904541","15196.290619993208","15196.290619993208","15196.290619993208","4.335940718650818","4.335940718650818","4.335940718650818"
"157","18782.113718509674","18782.113718509674","18782.113718509674","3.454411232471466","3.454411232471466","3.454411232471466","15196.290619993208","15196.290619993208","15196.290619993208","4.25588071346283","4.25588071346283","4.25588071346283"
"158","18782.113718509674","18782.113718509674","18782.113718509674","3.4134844541549683","3.4134844541549683","3.4134844541549683","15196.290619993208","15196.290619993208","15196.290619993208","4.292619895935059","4.292619895935059","4.292619895935059"
"159","18782.113718509674","18782.113718509674","18782.113718509674","3.4300450682640076","3.4300450682640076","3.4300450682640076","15196.290619993208","15196.290619993208","15196.290619993208","4.284508419036865","4.284508419036865","4.284508419036865"
"160","18782.113718509674","18782.113718509674","18782.113718509674","3.4795544385910033","3.4795544385910033","3.4795544385910033","15196.290619993208","15196.290619993208","15196.290619993208","4.30520453453064","4.30520453453064","4.30520453453064"
"161","18782.113718509674","18782.113718509674","18782.113718509674","3.3840865969657896","3.3840865969657896","3.3840865969657896","15196.290619993208","15196.290619993208","15196.290619993208","4.346755027770996","4.346755027770996","4.346755027770996"
"162","18782.113718509674","18782.113718509674","18782.113718509674","3.3781784892082216","3.3781784892082216","3.3781784892082216","15196.290619993208","15196.290619993208","15196.290619993208","4.316323828697205","4.316323828697205","4.316323828697205"
"163","18782.113718509674","18782.113718509674","18782.113718509674","3.409894049167633","3.409894049167633","3.409894049167633","15196.290619993208","15196.290619993208","15196.290619993208","4.253844058513641","4.253844058513641","4.253844058513641"
"164","18782.113718509674","18782.113718509674","18782.113718509674","3.39961519241333","3.39961519241333","3.39961519241333","15196.290619993208","15196.290619993208","15196.290619993208","4.3399292707443236","4.3399292707443236","4.3399292707443236"
"165","18782.113718509674","18782.113718509674","18782.113718509674","3.394791078567505","3.394791078567505","3.394791078567505","15196.290619993208","15196.290619993208","15196.290619993208","4.348875999450684","4.348875999450684","4.348875999450684"
"166","18782.113718509674","18782.113718509674","18782.113718509674","3.4058037877082823","3.4058037877082823","3.4058037877082823","15196.290619993208","15196.290619993208","15196.290619993208","4.316531372070313","4.316531372070313","4.316531372070313"
"167","18782.113718509674","18782.113718509674","18782.113718509674","3.425434076786041","3.425434076786041","3.425434076786041","15196.290619993208","15196.290619993208","15196.290619993208","4.320440769195557","4.320440769195557","4.320440769195557"
"168","18782.113718509674","18782.113718509674","18782.113718509674","3.3714847803115844","3.3714847803115844","3.3714847803115844","15196.290619993208","15196.290619993208","15196.290619993208","4.2723575830459595","4.2723575830459595","4.2723575830459595"
"169","18782.113718509674","18782.113718509674","18782.113718509674","3.4181291341781614","3.4181291341781614","3.4181291341781614","15196.290619993208","15196.290619993208","15196.290619993208","4.30724036693573","4.30724036693573","4.30724036693573"
"170","18782.113718509674","18782.113718509674","18782.113718509674","3.389688801765442","3.389688801765442","3.389688801765442","15196.290619993208","15196.290619993208","15196.290619993208","4.293527626991272","4.293527626991272","4.293527626991272"
"171","18782.113718509674","18782.113718509674","18782.113718509674","3.4408931612968443","3.4408931612968443","3.4408931612968443","15196.290619993208","15196.290619993208","15196.290619993208","4.320903205871582","4.320903205871582","4.320903205871582"
"172","18782.113718509674","18782.113718509674","18782.113718509674","3.345038664340973","3.345038664340973","3.345038664340973","15196.290619993208","15196.290619993208","15196.290619993208","4.341450119018555","4.341450119018555","4.341450119018555"
"173","18782.113718509674","18782.113718509674","18782.113718509674","3.4073761105537415","3.4073761105537415","3.4073761105537415","15196.290619993208","15196.290619993208","15196.290619993208","4.306445693969726","4.306445693969726","4.306445693969726"
"174","18782.113718509674","18782.113718509674","18782.113718509674","3.4100260972976684","3.4100260972976684","3.4100260972976684","15196.290619993208","15196.290619993208","15196.290619993208","4.308130669593811","4.308130669593811","4.308130669593811"
"175","18782.113718509674","18782.113718509674","18782.113718509674","3.379568636417389","3.379568636417389","3.379568636417389","15196.290619993208","15196.290619993208","15196.290619993208","4.337242984771729","4.337242984771729","4.337242984771729"
