"Step","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MAX","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MAX","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MAX"
"99","3.3946313142776487","3.3946313142776487","3.3946313142776487","3.8672875285148622","3.8672875285148622","3.8672875285148622","4.515509295463562","4.515509295463562","4.515509295463562","3.150347912311554","3.150347912311554","3.150347912311554","4.959429597854614","4.959429597854614","4.959429597854614"
"100","3.4453719019889832","3.4453719019889832","3.4453719019889832","3.8893771886825563","3.8893771886825563","3.8893771886825563","4.564058232307434","4.564058232307434","4.564058232307434","3.171884298324585","3.171884298324585","3.171884298324585","4.947006177902222","4.947006177902222","4.947006177902222"
"101","3.333892214298248","3.333892214298248","3.333892214298248","3.913363885879517","3.913363885879517","3.913363885879517","4.605462121963501","4.605462121963501","4.605462121963501","3.2156492114067077","3.2156492114067077","3.2156492114067077","5.005049252510071","5.005049252510071","5.005049252510071"
"102","3.492989158630371","3.492989158630371","3.492989158630371","3.8704835057258604","3.8704835057258604","3.8704835057258604","4.560258984565735","4.560258984565735","4.560258984565735","3.188970673084259","3.188970673084259","3.188970673084259","4.8922101020812985","4.8922101020812985","4.8922101020812985"
"103","3.4602108240127563","3.4602108240127563","3.4602108240127563","3.8596125841140747","3.8596125841140747","3.8596125841140747","4.602606344223022","4.602606344223022","4.602606344223022","3.1997593522071837","3.1997593522071837","3.1997593522071837","4.99517183303833","4.99517183303833","4.99517183303833"
"104","3.462416613101959","3.462416613101959","3.462416613101959","3.9210671901702883","3.9210671901702883","3.9210671901702883","4.618486738204956","4.618486738204956","4.618486738204956","3.2091622233390806","3.2091622233390806","3.2091622233390806","4.901490616798401","4.901490616798401","4.901490616798401"
"105","3.5377841114997866","3.5377841114997866","3.5377841114997866","3.86098552942276","3.86098552942276","3.86098552942276","4.572432613372802","4.572432613372802","4.572432613372802","3.1445815682411196","3.1445815682411196","3.1445815682411196","4.902776074409485","4.902776074409485","4.902776074409485"
"106","3.527108836174011","3.527108836174011","3.527108836174011","3.8894448041915894","3.8894448041915894","3.8894448041915894","4.607821273803711","4.607821273803711","4.607821273803711","3.2425377368927","3.2425377368927","3.2425377368927","4.958482694625855","4.958482694625855","4.958482694625855"
"107","3.4144480347633364","3.4144480347633364","3.4144480347633364","3.9180652022361757","3.9180652022361757","3.9180652022361757","4.629978108406067","4.629978108406067","4.629978108406067","3.144922697544098","3.144922697544098","3.144922697544098","4.868758940696717","4.868758940696717","4.868758940696717"
"108","3.455750834941864","3.455750834941864","3.455750834941864","3.9068732500076293","3.9068732500076293","3.9068732500076293","4.517949819564819","4.517949819564819","4.517949819564819","3.166980493068695","3.166980493068695","3.166980493068695","4.927908492088318","4.927908492088318","4.927908492088318"
"109","3.4882296919822693","3.4882296919822693","3.4882296919822693","3.906995701789856","3.906995701789856","3.906995701789856","4.609439539909363","4.609439539909363","4.609439539909363","3.149871265888214","3.149871265888214","3.149871265888214","4.983964276313782","4.983964276313782","4.983964276313782"
"110","3.549628221988678","3.549628221988678","3.549628221988678","3.9087888598442078","3.9087888598442078","3.9087888598442078","4.5502934217453","4.5502934217453","4.5502934217453","3.2086935520172117","3.2086935520172117","3.2086935520172117","4.970446300506592","4.970446300506592","4.970446300506592"
"111","3.46663179397583","3.46663179397583","3.46663179397583","3.839389884471893","3.839389884471893","3.839389884471893","4.609883975982666","4.609883975982666","4.609883975982666","3.2343462347984313","3.2343462347984313","3.2343462347984313","4.9392667531967165","4.9392667531967165","4.9392667531967165"
"112","3.4159274339675902","3.4159274339675902","3.4159274339675902","3.939018213748932","3.939018213748932","3.939018213748932","4.582484745979309","4.582484745979309","4.582484745979309","3.18708735704422","3.18708735704422","3.18708735704422","4.805593419075012","4.805593419075012","4.805593419075012"
"113","3.4482425451278687","3.4482425451278687","3.4482425451278687","3.9580031752586367","3.9580031752586367","3.9580031752586367","4.580441117286682","4.580441117286682","4.580441117286682","3.206737768650055","3.206737768650055","3.206737768650055","4.987860155105591","4.987860155105591","4.987860155105591"
"114","3.414280962944031","3.414280962944031","3.414280962944031","3.9634584307670595","3.9634584307670595","3.9634584307670595","4.570567989349366","4.570567989349366","4.570567989349366","3.188860499858856","3.188860499858856","3.188860499858856","4.919358658790588","4.919358658790588","4.919358658790588"
"115","3.49492803812027","3.49492803812027","3.49492803812027","3.9169357657432555","3.9169357657432555","3.9169357657432555","4.590816688537598","4.590816688537598","4.590816688537598","3.1377485752105714","3.1377485752105714","3.1377485752105714","4.976032757759095","4.976032757759095","4.976032757759095"
"116","3.4718517303466796","3.4718517303466796","3.4718517303466796","3.913238251209259","3.913238251209259","3.913238251209259","4.580305099487305","4.580305099487305","4.580305099487305","3.154426300525665","3.154426300525665","3.154426300525665","4.936863565444947","4.936863565444947","4.936863565444947"
"117","3.434336853027344","3.434336853027344","3.434336853027344","3.9678519487380983","3.9678519487380983","3.9678519487380983","4.576969504356384","4.576969504356384","4.576969504356384","3.185286784172058","3.185286784172058","3.185286784172058","4.922930479049683","4.922930479049683","4.922930479049683"
"118","3.4671412825584413","3.4671412825584413","3.4671412825584413","3.9251560807228087","3.9251560807228087","3.9251560807228087","4.634072399139404","4.634072399139404","4.634072399139404","3.172960352897644","3.172960352897644","3.172960352897644","4.954383754730225","4.954383754730225","4.954383754730225"
"119","3.494040274620056","3.494040274620056","3.494040274620056","3.9600369453430178","3.9600369453430178","3.9600369453430178","4.654943919181823","4.654943919181823","4.654943919181823","3.2200002670288086","3.2200002670288086","3.2200002670288086","4.870376634597778","4.870376634597778","4.870376634597778"
"120","3.467213988304138","3.467213988304138","3.467213988304138","3.902562689781189","3.902562689781189","3.902562689781189","4.60132372379303","4.60132372379303","4.60132372379303","3.156708633899689","3.156708633899689","3.156708633899689","4.902782702445984","4.902782702445984","4.902782702445984"
"121","3.4580899477005005","3.4580899477005005","3.4580899477005005","3.918811392784119","3.918811392784119","3.918811392784119","4.638056659698487","4.638056659698487","4.638056659698487","3.170058214664459","3.170058214664459","3.170058214664459","4.930809497833252","4.930809497833252","4.930809497833252"
"122","3.4384358406066893","3.4384358406066893","3.4384358406066893","3.9460627675056457","3.9460627675056457","3.9460627675056457","4.673520278930664","4.673520278930664","4.673520278930664","3.227558767795563","3.227558767795563","3.227558767795563","4.954009103775024","4.954009103775024","4.954009103775024"
"123","3.4149595737457275","3.4149595737457275","3.4149595737457275","4.017547142505646","4.017547142505646","4.017547142505646","4.638167047500611","4.638167047500611","4.638167047500611","3.1640694618225096","3.1640694618225096","3.1640694618225096","4.912188696861267","4.912188696861267","4.912188696861267"
"124","3.4398460030555724","3.4398460030555724","3.4398460030555724","3.8659510970115663","3.8659510970115663","3.8659510970115663","4.62499520778656","4.62499520778656","4.62499520778656","3.2358212232589723","3.2358212232589723","3.2358212232589723","4.916819405555725","4.916819405555725","4.916819405555725"
"125","3.455985450744629","3.455985450744629","3.455985450744629","3.930163824558258","3.930163824558258","3.930163824558258","4.69114727973938","4.69114727973938","4.69114727973938","3.1718881011009215","3.1718881011009215","3.1718881011009215","4.921041655540466","4.921041655540466","4.921041655540466"
"126","3.4343067049980163","3.4343067049980163","3.4343067049980163","3.8984335064888","3.8984335064888","3.8984335064888","4.67936794757843","4.67936794757843","4.67936794757843","3.1232703566551208","3.1232703566551208","3.1232703566551208","4.87494969367981","4.87494969367981","4.87494969367981"
"127","3.3960631132125854","3.3960631132125854","3.3960631132125854","3.9418588995933534","3.9418588995933534","3.9418588995933534","4.597416520118713","4.597416520118713","4.597416520118713","3.1836334586143495","3.1836334586143495","3.1836334586143495","5.006844329833984","5.006844329833984","5.006844329833984"
"128","3.451795220375061","3.451795220375061","3.451795220375061","3.8850359439849855","3.8850359439849855","3.8850359439849855","4.638047814369202","4.638047814369202","4.638047814369202","3.1731727004051207","3.1731727004051207","3.1731727004051207","4.964293313026428","4.964293313026428","4.964293313026428"
"129","3.4659619331359863","3.4659619331359863","3.4659619331359863","3.959548819065094","3.959548819065094","3.959548819065094","4.6789134502410885","4.6789134502410885","4.6789134502410885","3.179294395446777","3.179294395446777","3.179294395446777","4.989583230018615","4.989583230018615","4.989583230018615"
"130","3.479592525959015","3.479592525959015","3.479592525959015","3.9639439582824707","3.9639439582824707","3.9639439582824707","4.619373536109924","4.619373536109924","4.619373536109924","3.142102265357971","3.142102265357971","3.142102265357971","4.974740028381348","4.974740028381348","4.974740028381348"
"131","3.4455506563186646","3.4455506563186646","3.4455506563186646","3.8884923815727235","3.8884923815727235","3.8884923815727235","4.6660010576248165","4.6660010576248165","4.6660010576248165","3.1523743987083437","3.1523743987083437","3.1523743987083437","5.03658127784729","5.03658127784729","5.03658127784729"
"132","3.439764666557312","3.439764666557312","3.439764666557312","3.9435425639152526","3.9435425639152526","3.9435425639152526","4.682420778274536","4.682420778274536","4.682420778274536","3.154611849784851","3.154611849784851","3.154611849784851","4.995463013648987","4.995463013648987","4.995463013648987"
"133","3.4241991877555846","3.4241991877555846","3.4241991877555846","3.8867260098457335","3.8867260098457335","3.8867260098457335","4.634303236007691","4.634303236007691","4.634303236007691","3.213634955883026","3.213634955883026","3.213634955883026","4.9648024559021","4.9648024559021","4.9648024559021"
"134","3.507917594909668","3.507917594909668","3.507917594909668","3.940050685405731","3.940050685405731","3.940050685405731","4.675025892257691","4.675025892257691","4.675025892257691","3.136968672275543","3.136968672275543","3.136968672275543","5.005234050750732","5.005234050750732","5.005234050750732"
"135","3.467322862148285","3.467322862148285","3.467322862148285","3.9751330733299257","3.9751330733299257","3.9751330733299257","4.651285099983215","4.651285099983215","4.651285099983215","3.1635344505310057","3.1635344505310057","3.1635344505310057","5.019298434257507","5.019298434257507","5.019298434257507"
"136","3.413545382022858","3.413545382022858","3.413545382022858","3.8980955839157105","3.8980955839157105","3.8980955839157105","4.658703756332398","4.658703756332398","4.658703756332398","3.1438759326934815","3.1438759326934815","3.1438759326934815","4.989165139198303","4.989165139198303","4.989165139198303"
"137","3.429388189315796","3.429388189315796","3.429388189315796","3.894607627391815","3.894607627391815","3.894607627391815","4.713552379608155","4.713552379608155","4.713552379608155","3.1390121936798097","3.1390121936798097","3.1390121936798097","4.950040864944458","4.950040864944458","4.950040864944458"
"138","3.509324085712433","3.509324085712433","3.509324085712433","3.940112066268921","3.940112066268921","3.940112066268921","4.6929579973220825","4.6929579973220825","4.6929579973220825","3.161726701259613","3.161726701259613","3.161726701259613","4.955497455596924","4.955497455596924","4.955497455596924"
"139","3.4651843905448914","3.4651843905448914","3.4651843905448914","3.8634456396102905","3.8634456396102905","3.8634456396102905","4.630789065361023","4.630789065361023","4.630789065361023","3.1611732006073","3.1611732006073","3.1611732006073","4.964988875389099","4.964988875389099","4.964988875389099"
"140","3.4608933687210084","3.4608933687210084","3.4608933687210084","3.924131977558136","3.924131977558136","3.924131977558136","4.613357019424439","4.613357019424439","4.613357019424439","3.147845208644867","3.147845208644867","3.147845208644867","4.961402034759521","4.961402034759521","4.961402034759521"
"141","3.4490329742431642","3.4490329742431642","3.4490329742431642","3.943739950656891","3.943739950656891","3.943739950656891","4.703669834136963","4.703669834136963","4.703669834136963","3.1390653252601624","3.1390653252601624","3.1390653252601624","4.960560369491577","4.960560369491577","4.960560369491577"
"142","3.5036040425300596","3.5036040425300596","3.5036040425300596","3.9045690178871153","3.9045690178871153","3.9045690178871153","4.7657403469085695","4.7657403469085695","4.7657403469085695","3.162014389038086","3.162014389038086","3.162014389038086","4.965597128868103","4.965597128868103","4.965597128868103"
